file name,line count, actual content line count,number of revisions,lines per revision
nuget/nuget/-/Microsoft.IdentityModel.JsonWebTokens.yaml,14,9,3,3
nuget/nuget/-/Microsoft.IdentityModel.Logging.yaml,37,32,8,4
nuget/nuget/-/Microsoft.IdentityModel.Protocol.Extensions.yaml,11,6,2,3
nuget/nuget/-/Microsoft.IdentityModel.Protocols.OpenIdConnect.yaml,11,6,2,3
nuget/nuget/-/Microsoft.IdentityModel.Protocols.WsFederation.yaml,19,14,3,4
nuget/nuget/-/Microsoft.IdentityModel.Protocols.yaml,25,20,5,4
nuget/nuget/-/Microsoft.IdentityModel.Tokens.Saml.yaml,17,12,3,4
nuget/nuget/-/Microsoft.IdentityModel.Tokens.yaml,37,32,8,4
nuget/nuget/-/Microsoft.IdentityModel.Xml.yaml,19,14,3,4
nuget/nuget/-/Microsoft.IO.RecyclableMemoryStream.yaml,29,24,2,12
nuget/nuget/-/Microsoft.Management.Infrastructure.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Maps.MapControl.WPF.yaml,13,8,1,8
nuget/nuget/-/Microsoft.MarkedNet.yaml,8,3,1,3
nuget/nuget/-/Microsoft.NETCore.App.yaml,26,21,7,3
nuget/nuget/-/Microsoft.NETCore.DotNetAppHost.yaml,36,31,7,4
nuget/nuget/-/Microsoft.NETCore.DotNetHostPolicy.yaml,17,12,4,3
nuget/nuget/-/Microsoft.NETCore.DotNetHostResolver.yaml,17,12,4,3
nuget/nuget/-/microsoft.netcore.platforms.yaml,8,3,1,3
nuget/nuget/-/Microsoft.NETCore.Platforms.yaml,23,18,6,3
nuget/nuget/-/Microsoft.NETCore.Targets.yaml,11,6,2,3
nuget/nuget/-/Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Net.Http.Headers.yaml,23,18,6,3
nuget/nuget/-/Microsoft.NET.Sdk.Functions.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Net.UWPCoreRuntimeSdk.yaml,8,3,1,3
nuget/nuget/-/Microsoft.OData.Client.yaml,11,6,2,3
nuget/nuget/-/Microsoft.OData.Core.yaml,17,12,4,3
nuget/nuget/-/Microsoft.OData.Edm.yaml,20,15,5,3
nuget/nuget/-/Microsoft.Orleans.Clustering.AzureStorage.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Orleans.Core.Abstractions.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Orleans.Core.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Orleans.OrleansProviders.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Orleans.Reminders.AzureStorage.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Orleans.Runtime.Abstractions.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Owin.Diagnostics.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Owin.FileSystems.yaml,11,6,1,6
nuget/nuget/-/Microsoft.Owin.Host.HttpListener.yaml,11,6,2,3
nuget/nuget/-/Microsoft.Owin.Hosting.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Owin.Host.SystemWeb.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Owin.Security.ActiveDirectory.yaml,11,6,2,3
nuget/nuget/-/Microsoft.Owin.Security.Jwt.yaml,16,11,2,5
nuget/nuget/-/Microsoft.Owin.Security.OAuth.yaml,16,11,2,5
nuget/nuget/-/Microsoft.Owin.Security.yaml,16,11,2,5
nuget/nuget/-/Microsoft.Owin.SelfHost.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Owin.StaticFiles.yaml,13,8,1,8
nuget/nuget/-/Microsoft.Owin.yaml,11,6,2,3
nuget/nuget/-/Microsoft.PowerBI.Api.yaml,8,3,1,3
nuget/nuget/-/Microsoft.PowerShell.5.1.ReferenceAssemblies.yaml,8,3,1,3
nuget/nuget/-/Microsoft.PowerShell.Native.yaml,17,12,1,12
nuget/nuget/-/Microsoft.PowerShell.SDK.yaml,18,13,2,6
nuget/nuget/-/Microsoft.Rest.ClientRuntime.Azure.Authentication.yaml,20,15,5,3
nuget/nuget/-/Microsoft.Rest.ClientRuntime.Azure.yaml,41,36,12,3
nuget/nuget/-/Microsoft.Rest.ClientRuntime.yaml,50,45,15,3
nuget/nuget/-/Microsoft.Spatial.yaml,20,15,5,3
nuget/nuget/-/Microsoft.Toolkit.Parsers.yaml,14,9,3,3
nuget/nuget/-/Microsoft.Toolkit.Uwp.UI.Animations.yaml,14,9,3,3
nuget/nuget/-/Microsoft.Toolkit.Uwp.UI.Controls.yaml,14,9,3,3
nuget/nuget/-/Microsoft.Toolkit.Uwp.UI.yaml,17,12,4,3
nuget/nuget/-/Microsoft.Toolkit.Uwp.yaml,17,12,4,3
nuget/nuget/-/microsoft.toolkit.wpf.ui.controls.webview.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Toolkit.Wpf.UI.Controls.WebView.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Toolkit.yaml,17,12,4,3
nuget/nuget/-/Microsoft.TSS.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Azure.Fabric.MSBuild.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Composition.yaml,9,3,1,3
nuget/nuget/-/Microsoft.VisualStudioEng.MicroBuild.Core.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.SDK.Analyzers.yaml,38,33,11,3
nuget/nuget/-/Microsoft.VisualStudio.SlowCheetah.yaml,20,15,5,3
nuget/nuget/-/Microsoft.VisualStudio.Threading.Analyzers.yaml,14,9,3,3
nuget/nuget/-/Microsoft.VisualStudio.Threading.yaml,14,9,3,3
nuget/nuget/-/Microsoft.VisualStudio.Validation.yaml,17,12,4,3
nuget/nuget/-/Microsoft.VisualStudio.Web.BrowserLink.yaml,11,6,2,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.Contracts.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.Core.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.Design.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.EntityFrameworkCore.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.Templating.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.Utils.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGeneration.yaml,8,3,1,3
nuget/nuget/-/Microsoft.VisualStudio.Web.CodeGenerators.Mvc.yaml,8,3,1,3
nuget/nuget/-/microsoft.win32.registry.accesscontrol.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Win32.Registry.AccessControl.yaml,8,3,1,3
nuget/nuget/-/microsoft.win32.registry.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Win32.Registry.yaml,11,6,2,3
nuget/nuget/-/microsoft.win32.systemevents.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Win32.SystemEvents.yaml,8,3,1,3
nuget/nuget/-/Microsoft.WindowsAzure.Common.Dependencies.yaml,20,15,5,3
nuget/nuget/-/Microsoft.WindowsAzure.Common.yaml,41,36,12,3
nuget/nuget/-/Microsoft.WindowsAzure.ConfigurationManager.yaml,56,48,7,6
nuget/nuget/-/Microsoft.WindowsAzure.Management.Automation.yaml,8,3,1,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Compute.yaml,71,66,22,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.HDInsight.yaml,20,15,5,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Libraries.yaml,17,12,4,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.MediaServices.yaml,17,12,4,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Monitoring.yaml,23,18,6,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Network.yaml,68,63,21,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Scheduler.yaml,26,21,7,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.ServiceBus.yaml,23,18,6,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Sql.yaml,32,27,9,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Storage.yaml,44,39,13,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.Store.yaml,8,3,1,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.TrafficManager.yaml,17,12,4,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.VirtualNetworks.yaml,8,3,1,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.WebSites.yaml,29,24,8,3
nuget/nuget/-/Microsoft.WindowsAzure.Management.yaml,56,51,17,3
nuget/nuget/-/Microsoft.Windows.Compatibility.Shims.yaml,8,3,1,3
nuget/nuget/-/microsoft.windows.compatibility.yaml,8,3,1,3
nuget/nuget/-/Microsoft.Windows.Compatibility.yaml,14,9,3,3
nuget/nuget/-/Microsoft.Xaml.Behaviors.Uwp.Managed.yaml,11,6,2,3
nuget/nuget/-/MisterJimson.Cheeseknife.yaml,8,3,1,3
nuget/nuget/-/Modernizr.yaml,11,6,2,3
nuget/nuget/-/Moment.js.yaml,11,6,2,3
nuget/nuget/-/MongoDB.Bson.yaml,8,3,1,3
nuget/nuget/-/MongoDB.Driver.Core.yaml,8,3,1,3
nuget/nuget/-/MongoDB.Driver.yaml,8,3,1,3
nuget/nuget/-/Mono.Addins.CecilReflector.yaml,9,3,1,3
nuget/nuget/-/Mono.Addins.Setup.yaml,9,3,1,3
nuget/nuget/-/Mono.Addins.yaml,9,3,1,3
nuget/nuget/-/Mono.ApiTools.NuGetDiff.yaml,11,6,2,3
nuget/nuget/-/Mono.Cecil.yaml,11,6,2,3
nuget/nuget/-/Mono.Options.yaml,8,3,1,3
nuget/nuget/-/Mono.Security.yaml,8,3,1,3
nuget/nuget/-/Mono.TextTemplating.yaml,9,3,1,3
nuget/nuget/-/Moq.yaml,95,90,16,5
nuget/nuget/-/MSBuilder.IsXBuild.yaml,11,6,2,3
nuget/nuget/-/MSBuilder.yaml,11,6,2,3
nuget/nuget/-/MSBuildTasks.yaml,8,3,1,3
nuget/nuget/-/MvvmLightLibsStd10.yaml,11,6,2,3
nuget/nuget/-/Namotion.Reflection.yaml,8,3,1,3
nuget/nuget/-/NAudio.yaml,8,3,1,3
nuget/nuget/-/Neo4j.Driver.yaml,29,24,8,3
nuget/nuget/-/Nerdbank.GitVersioning.yaml,62,57,19,3
nuget/nuget/-/Nerdbank.Streams.yaml,32,27,9,3
nuget/nuget/-/NEST.yaml,152,147,49,3
nuget/nuget/-/NetMQ.yaml,8,3,1,3
nuget/nuget/-/NETStandard.Library.yaml,10,6,2,3
nuget/nuget/-/NewId.yaml,11,6,2,3
nuget/nuget/-/Newtonsoft.Json.Bson.yaml,8,3,1,3
nuget/nuget/-/Newtonsoft.Json.yaml,60,55,15,3
nuget/nuget/-/Ninject.yaml,21,16,2,8
nuget/nuget/-/Nito.AsyncEx.Context.yaml,14,9,3,3
nuget/nuget/-/Nito.AsyncEx.Coordination.yaml,14,9,3,3
nuget/nuget/-/Nito.AsyncEx.Interop.WaitHandles.yaml,11,6,2,3
nuget/nuget/-/Nito.AsyncEx.Oop.yaml,11,6,2,3
nuget/nuget/-/Nito.AsyncEx.Tasks.yaml,17,12,4,3
nuget/nuget/-/Nito.AsyncEx.yaml,8,3,1,3
nuget/nuget/-/njsonschema.yaml,8,3,1,3
nuget/nuget/-/NJsonSchema.yaml,29,24,8,3
nuget/nuget/-/NLog.Config.yaml,119,114,38,3
nuget/nuget/-/NLog.Schema.yaml,107,102,34,3
nuget/nuget/-/NLog.Web.AspNetCore.yaml,38,33,11,3
nuget/nuget/-/NLog.yaml,190,186,60,3
nuget/nuget/-/NotificationsExtensions.Win10.yaml,11,6,2,3
nuget/nuget/-/NuGet.Build.Packaging.yaml,9,3,1,3
nuget/nuget/-/NuGet.Client.yaml,8,3,1,3
nuget/nuget/-/NuGet.CommandLine.yaml,11,6,2,3
nuget/nuget/-/NuGet.Common.yaml,8,3,1,3
nuget/nuget/-/NuGet.Core.yaml,11,6,2,3
nuget/nuget/-/NuGet.Frameworks.yaml,8,3,1,3
nuget/nuget/-/NuGet.Packaging.Core.Types.yaml,8,3,1,3
nuget/nuget/-/NuGet.Packaging.Core.yaml,8,3,1,3
nuget/nuget/-/NuGet.Packaging.yaml,8,3,1,3
nuget/nuget/-/NuGetValidator.yaml,8,3,1,3
nuget/nuget/-/NuGet.Versioning.yaml,11,6,2,3
nuget/nuget/-/NUnit3TestAdapter.yaml,41,36,12,3
nuget/nuget/-/NUnit.ConsoleRunner.yaml,35,30,10,3
nuget/nuget/-/NUnit.Console.yaml,35,30,10,3
nuget/nuget/-/nunit.engine.netstandard.yaml,8,3,1,3
nuget/nuget/-/NUnit.Engine.yaml,26,21,7,3
nuget/nuget/-/NUnit.Extension.NUnitProjectLoader.yaml,17,12,4,3
nuget/nuget/-/NUnit.Extension.NUnitV2Driver.yaml,20,15,5,3
nuget/nuget/-/NUnit.Extension.NUnitV2ResultWriter.yaml,17,12,4,3
nuget/nuget/-/NUnit.Extension.TeamCityEventListener.yaml,23,18,6,3
nuget/nuget/-/NUnit.Extension.VSProjectLoader.yaml,23,18,6,3
nuget/nuget/-/NUnitLite.yaml,26,21,7,3
nuget/nuget/-/NUnit.Runners.yaml,35,30,10,3
nuget/nuget/-/NUnit.yaml,59,54,18,3
nuget/nuget/-/NWebsec.AspNetCore.Core.yaml,11,6,2,3
nuget/nuget/-/NWebsec.AspNetCore.Middleware.yaml,11,6,2,3
nuget/nuget/-/NWebsec.Core.yaml,11,6,2,3
nuget/nuget/-/NWebsec.Mvc.yaml,8,3,1,3
nuget/nuget/-/NWebsec.Owin.yaml,11,6,2,3
nuget/nuget/-/NWebsec.yaml,11,6,2,3
nuget/nuget/-/Obfuscar.yaml,11,6,2,3
nuget/nuget/-/Objectivity.Test.Automation.Common.Features.yaml,11,6,2,3
nuget/nuget/-/ObjectsComparer.yaml,11,6,2,3
nuget/nuget/-/Octokit.Reactive.yaml,8,3,1,3
nuget/nuget/-/Octokit.yaml,29,24,8,3
nuget/nuget/-/OneOf.Linq.yaml,8,3,1,3
nuget/nuget/-/OneOf.yaml,8,3,1,3
nuget/nuget/-/OpenBLASLibs.yaml,8,3,1,3
nuget/nuget/-/OpenBLAS.yaml,11,6,2,3
nuget/nuget/-/opencl-nug.yaml,8,3,1,3
nuget/nuget/-/OpenMcdf-2.yaml,8,3,1,3
nuget/nuget/-/OpenTracing.Signed.yaml,8,3,1,3
nuget/nuget/-/OpenTracing.yaml,8,3,1,3
nuget/nuget/-/Owin.Types.yaml,8,3,1,3
nuget/nuget/-/Owin.yaml,8,3,1,3
nuget/nuget/-/OxyPlot.Core.yaml,14,9,3,3
nuget/nuget/-/OxyPlot.WindowsForms.yaml,8,3,1,3
nuget/nuget/-/OxyPlot.Wpf.yaml,8,3,1,3
nuget/nuget/-/OxyPlot.Xamarin.Android.yaml,11,6,2,3
nuget/nuget/-/OxyPlot.Xamarin.Forms.yaml,8,3,1,3
nuget/nuget/-/OxyPlot.Xamarin.iOS.yaml,11,6,2,3
nuget/nuget/-/OxyPlot.yaml,8,3,1,3
nuget/nuget/-/Pagination.yaml,8,3,1,3
nuget/nuget/-/Parquet.Net.yaml,8,3,1,3
nuget/nuget/-/Pathoschild.Http.FluentClient.yaml,11,6,2,3
nuget/nuget/-/PCLStorage.yaml,8,3,1,3
nuget/nuget/-/PdbGit.yaml,8,3,1,3
nuget/nuget/-/Pegasus.yaml,8,3,1,3
nuget/nuget/-/PInvoke.AdvApi32.yaml,14,9,3,3
nuget/nuget/-/PInvoke.BCrypt.yaml,18,13,2,6
nuget/nuget/-/PInvoke.Crypt32.yaml,14,9,3,3
nuget/nuget/-/PInvoke.Kernel32.yaml,23,18,2,9
nuget/nuget/-/PInvoke.NCrypt.yaml,23,18,2,9
nuget/nuget/-/PInvoke.User32.yaml,14,9,3,3
nuget/nuget/-/PInvoke.Windows.Core.yaml,18,13,2,6
nuget/nuget/-/PInvoke.Windows.ShellScalingApi.yaml,14,9,3,3
nuget/nuget/-/Pipelines.Sockets.Unofficial.yaml,11,6,2,3
nuget/nuget/-/Plugin.CurrentActivity.yaml,9,3,1,3
nuget/nuget/-/Plugin.Permissions.yaml,20,15,5,3
nuget/nuget/-/Plugin.Share.yaml,9,3,1,3
nuget/nuget/-/Polly-Signed.yaml,8,3,1,3
nuget/nuget/-/Polly.yaml,20,15,5,3
nuget/nuget/-/PoorMansTSQLFormatter.yaml,8,3,1,3
nuget/nuget/-/Portable.BouncyCastle.yaml,11,6,2,3
nuget/nuget/-/PowerArgs.yaml,11,6,2,3
nuget/nuget/-/PowerShellStandard.Library.yaml,13,8,1,8
nuget/nuget/-/prometheus-net.yaml,17,12,4,3
nuget/nuget/-/protobuf-net.yaml,8,3,1,3
nuget/nuget/-/RefactoringEssentials.yaml,9,3,1,3
nuget/nuget/-/Refit.yaml,14,9,3,3
nuget/nuget/-/RequireJS.yaml,8,3,1,3
nuget/nuget/-/respond.yaml,17,12,1,12
nuget/nuget/-/Respond.yaml,11,5,1,5
nuget/nuget/-/RestSharp.yaml,13,8,2,4
nuget/nuget/-/RhinoMocks.yaml,8,3,1,3
nuget/nuget/-/RichardSzalay.MockHttp.yaml,11,6,2,3
nuget/nuget/-/RocksDbNative.yaml,13,8,1,8
nuget/nuget/-/RocksDbSharp.yaml,13,8,1,8
nuget/nuget/-/runtime.native.system.data.sqlclient.sni.yaml,8,3,1,3
nuget/nuget/-/runtime.native.System.Data.SqlClient.sni.yaml,11,6,2,3
nuget/nuget/-/runtime.native.system.io.ports.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-arm64-aot.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-arm-aot.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-arm.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-arm.Microsoft.Net.UWPCoreRuntimeSdk.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x64-aot.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x64.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x64.Microsoft.Net.UWPCoreRuntimeSdk.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x86-aot.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x86.Microsoft.NETCore.UniversalWindowsPlatform.yaml,8,3,1,3
nuget/nuget/-/runtime.win10-x86.Microsoft.Net.UWPCoreRuntimeSdk.yaml,8,3,1,3
nuget/nuget/-/runtime.win-x64.Microsoft.NETCore.App.yaml,11,6,2,3
nuget/nuget/-/runtime.win-x64.Microsoft.NETCore.DotNetAppHost.yaml,11,6,2,3
nuget/nuget/-/runtime.win-x64.Microsoft.NETCore.DotNetHostPolicy.yaml,11,6,2,3
nuget/nuget/-/runtime.win-x64.Microsoft.NETCore.DotNetHostResolver.yaml,11,6,2,3
nuget/nuget/-/Rx-Core.yaml,11,6,2,3
nuget/nuget/-/Rx-Interfaces.yaml,11,6,2,3
nuget/nuget/-/Rx-Linq.yaml,11,6,2,3
nuget/nuget/-/Rx-PlatformServices.yaml,8,3,1,3
nuget/nuget/-/Selenium.WebDriver.EdgeDriver.yaml,8,3,1,3
nuget/nuget/-/Selenium.WebDriver.Extensions.yaml,17,12,4,3
nuget/nuget/-/SemanticComparison.yaml,11,6,2,3
nuget/nuget/-/Serilog.Sinks.TestCorrelator.yaml,14,9,3,3
nuget/nuget/-/SharpBITS.yaml,11,6,1,6
nuget/nuget/-/SharpCompress.yaml,13,8,1,8
nuget/nuget/-/SharpDX.D3DCompiler.yaml,17,12,4,3
nuget/nuget/-/SharpDX.Desktop.yaml,14,9,3,3
nuget/nuget/-/SharpDX.Direct2D1.yaml,20,15,5,3
nuget/nuget/-/SharpDX.Direct3D11.yaml,20,15,5,3
nuget/nuget/-/SharpDX.Direct3D12.yaml,8,3,1,3
nuget/nuget/-/SharpDX.Direct3D9.yaml,11,6,2,3
nuget/nuget/-/SharpDX.DirectSound.yaml,8,3,1,3
nuget/nuget/-/SharpDX.DXGI.yaml,20,15,5,3
nuget/nuget/-/SharpDX.Mathematics.yaml,14,9,3,3
nuget/nuget/-/SharpDX.MediaFoundation.yaml,14,9,3,3
nuget/nuget/-/SharpDX.RawInput.yaml,8,3,1,3
nuget/nuget/-/SharpDX.XAudio2.yaml,8,3,1,3
nuget/nuget/-/SharpDX.XInput.yaml,11,6,2,3
nuget/nuget/-/SharpDX.yaml,23,18,6,3
nuget/nuget/-/SharpSvn.1.8-x86.yaml,9,3,1,3
nuget/nuget/-/SharpZipLib.yaml,9,3,1,3
nuget/nuget/-/simple-config.yaml,8,3,1,3
nuget/nuget/-/sinonjs.yaml,8,3,1,3
nuget/nuget/-/SkiaSharp.yaml,8,3,1,3
nuget/nuget/-/Sprache.Signed.yaml,11,6,2,3
nuget/nuget/-/sqlite-net-pcl.yaml,8,3,1,3
nuget/nuget/-/SQLitePCLRaw.bundle_e_sqlite3.yaml,9,3,1,3
nuget/nuget/-/SQLitePCLRaw.bundle_green.yaml,17,12,4,3
nuget/nuget/-/SQLitePCLRaw.core.yaml,17,12,4,3
nuget/nuget/-/SQLitePCLRaw.lib.e_sqlite3.android.yaml,8,3,1,3
nuget/nuget/-/SQLitePCLRaw.lib.e_sqlite3.linux.yaml,14,9,3,3
nuget/nuget/-/SQLitePCLRaw.lib.e_sqlite3.osx.yaml,14,9,3,3
nuget/nuget/-/SQLitePCLRaw.lib.e_sqlite3.v110_xp.yaml,14,9,3,3
nuget/nuget/-/SQLitePCLRaw.lib.e_sqlite3.v140.yaml,11,6,2,3
nuget/nuget/-/SQLitePCLRaw.provider.e_sqlite3.android.yaml,8,3,1,3
nuget/nuget/-/SQLitePCLRaw.provider.e_sqlite3.net45.yaml,9,3,1,3
nuget/nuget/-/SQLitePCLRaw.provider.e_sqlite3.netstandard11.yaml,14,9,3,3
nuget/nuget/-/SQLitePCLRaw.provider.e_sqlite3.uwp10.yaml,11,6,2,3
nuget/nuget/-/SQLitePCLRaw.provider.sqlite3.ios_unified.yaml,8,3,1,3
nuget/nuget/-/SQLite.yaml,8,3,1,3
nuget/nuget/-/SSH.NET.yaml,8,3,1,3
nuget/nuget/-/StackExchange.Redis.StrongName.yaml,39,34,5,6
nuget/nuget/-/StackExchange.Redis.yaml,11,6,2,3
nuget/nuget/-/StreamJsonRpc.yaml,17,12,3,4
nuget/nuget/-/StrongNamer.yaml,9,3,1,3
nuget/nuget/-/StyleCop.Analyzers.yaml,29,23,4,5
nuget/nuget/-/StyleCop.MSBuild.yaml,34,27,3,9
nuget/nuget/-/Swashbuckle.AspNetCore.Annotations.yaml,8,3,1,3
nuget/nuget/-/Swashbuckle.AspNetCore.Examples.yaml,8,3,1,3
nuget/nuget/-/Swashbuckle.AspNetCore.SwaggerGen.yaml,17,12,4,3
nuget/nuget/-/Swashbuckle.AspNetCore.SwaggerUI.yaml,14,9,3,3
nuget/nuget/-/Swashbuckle.AspNetCore.Swagger.yaml,17,12,4,3
nuget/nuget/-/Swashbuckle.AspNetCore.yaml,14,9,3,3
nuget/nuget/-/Swashbuckle.Core.yaml,11,5,1,5
nuget/nuget/-/SyslogNet.Client.yaml,13,8,1,8
nuget/nuget/-/System.Buffers.yaml,11,6,2,3
nuget/nuget/-/system.codedom.yaml,8,3,1,3
nuget/nuget/-/System.CodeDom.yaml,11,6,2,3
nuget/nuget/-/System.Collections.Immutable.yaml,11,6,2,3
nuget/nuget/-/System.ComponentModel.Annotations.yaml,14,9,3,3
nuget/nuget/-/system.componentmodel.composition.registration.yaml,8,3,1,3
nuget/nuget/-/system.componentmodel.composition.yaml,8,3,1,3
nuget/nuget/-/System.ComponentModel.Composition.yaml,8,3,1,3
nuget/nuget/-/System.Composition.AttributedModel.yaml,8,3,1,3
nuget/nuget/-/System.Composition.Convention.yaml,8,3,1,3
nuget/nuget/-/System.Composition.Hosting.yaml,8,3,1,3
nuget/nuget/-/System.Composition.Runtime.yaml,8,3,1,3
nuget/nuget/-/System.Composition.TypedParts.yaml,8,3,1,3
nuget/nuget/-/System.Composition.yaml,8,3,1,3
nuget/nuget/-/system.configuration.configurationmanager.yaml,8,3,1,3
nuget/nuget/-/System.Configuration.ConfigurationManager.yaml,14,9,3,3
nuget/nuget/-/System.Data.DataSetExtensions.yaml,8,3,1,3
nuget/nuget/-/system.data.hashfunction.metrohash.yaml,8,3,1,3
nuget/nuget/-/system.data.hashfunction.spookyhash.yaml,8,3,1,3
nuget/nuget/-/system.data.odbc.yaml,8,3,1,3
nuget/nuget/-/System.Data.Odbc.yaml,8,3,1,3
nuget/nuget/-/system.data.oledb.yaml,8,3,1,3
nuget/nuget/-/system.data.sqlclient.yaml,8,3,1,3
nuget/nuget/-/System.Data.SqlClient.yaml,14,9,3,3
nuget/nuget/-/System.Diagnostics.DiagnosticSource.yaml,17,12,4,3
nuget/nuget/-/system.diagnostics.eventlog.yaml,8,3,1,3
nuget/nuget/-/System.Diagnostics.EventLog.yaml,8,3,1,3
nuget/nuget/-/system.diagnostics.performancecounter.yaml,8,3,1,3
nuget/nuget/-/System.Diagnostics.PerformanceCounter.yaml,8,3,1,3
nuget/nuget/-/system.directoryservices.accountmanagement.yaml,8,3,1,3
nuget/nuget/-/System.DirectoryServices.AccountManagement.yaml,8,3,1,3
nuget/nuget/-/system.directoryservices.protocols.yaml,8,3,1,3
nuget/nuget/-/System.DirectoryServices.Protocols.yaml,8,3,1,3
nuget/nuget/-/system.directoryservices.yaml,8,3,1,3
nuget/nuget/-/System.DirectoryServices.yaml,8,3,1,3
nuget/nuget/-/system.drawing.common.yaml,8,3,1,3
nuget/nuget/-/System.Drawing.Common.yaml,11,6,2,3
nuget/nuget/-/System.IdentityModel.Tokens.Jwt.yaml,32,27,9,3
nuget/nuget/-/System.Interactive.Async.yaml,8,3,1,3
nuget/nuget/-/System.Interactive.yaml,8,3,1,3
nuget/nuget/-/System.IO.Abstractions.TestingHelpers.yaml,11,6,2,3
nuget/nuget/-/System.IO.Abstractions.yaml,11,6,2,3
nuget/nuget/-/system.io.filesystem.accesscontrol.yaml,8,3,1,3
nuget/nuget/-/System.IO.FileSystem.AccessControl.yaml,8,3,1,3
nuget/nuget/-/system.io.packaging.yaml,8,3,1,3
nuget/nuget/-/System.IO.Packaging.yaml,8,3,1,3
nuget/nuget/-/System.IO.Pipelines.yaml,34,29,4,7
nuget/nuget/-/System.IO.Pipes.AccessControl.yaml,11,6,2,3
nuget/nuget/-/system.io.ports.yaml,8,3,1,3
nuget/nuget/-/System.IO.Ports.yaml,8,3,1,3
nuget/nuget/-/System.Management.Automation_PowerShell_3.0.yaml,8,3,1,3
nuget/nuget/-/System.Management.Automation.yaml,8,3,1,3
nuget/nuget/-/system.management.yaml,8,3,1,3
nuget/nuget/-/System.Management.yaml,8,3,1,3
nuget/nuget/-/System.Memory.yaml,30,25,4,6
nuget/nuget/-/system.net.http.winhttphandler.yaml,11,6,2,3
nuget/nuget/-/System.Net.Http.WinHttpHandler.yaml,14,9,3,3
nuget/nuget/-/System.Net.Security.yaml,8,3,1,3
nuget/nuget/-/system.net.websockets.websocketprotocol.yaml,8,3,1,3
nuget/nuget/-/System.Net.WebSockets.WebSocketProtocol.yaml,8,3,1,3
nuget/nuget/-/System.Numerics.Vectors.yaml,11,6,2,3
